Airline,Source,Destination,Duration,Total_Stops,Additional_Info,Price,Journey_Day,Journey_Month,Dep_Hour,Dep_Min,Arrival_Hour,Arrival_Min
8,3,0,155,4,7,3841.0,1,5,6,55,9,30
1,2,1,1490,1,8,13381.0,3,6,6,50,7,40
6,2,1,840,0,8,15078.0,9,5,11,30,1,30
1,3,0,545,0,8,8891.0,9,5,9,25,18,30
4,3,0,1200,0,5,7757.0,9,5,14,5,10,5
1,0,2,180,4,8,4441.0,9,4,5,45,8,45
4,3,0,1345,0,5,10031.0,24,3,19,45,18,10
3,0,2,170,4,8,4823.0,12,4,13,0,15,50
1,3,0,545,0,8,8576.0,24,5,9,25,18,30
4,0,5,1175,0,5,11087.0,12,3,20,35,16,10
4,2,1,1595,0,5,12373.0,18,5,10,0,12,35
1,3,0,1210,1,8,11432.0,21,5,9,25,5,35
3,4,3,90,4,8,3175.0,15,6,16,55,18,25
3,3,0,165,4,8,4804.0,12,5,9,35,12,20
4,2,1,1615,1,8,13014.0,27,6,9,40,12,35
6,2,1,910,0,5,7563.0,6,3,7,10,22,20
8,3,0,145,4,8,3873.0,27,6,9,0,11,25
3,2,1,780,0,8,6282.0,21,5,11,55,0,55
6,2,1,630,0,8,11200.0,1,6,8,30,19,0
10,0,2,165,4,8,5613.0,24,4,19,30,22,15
3,2,1,195,4,8,5601.0,9,6,14,20,17,35
4,2,1,1355,0,5,10262.0,15,6,14,0,12,35
3,0,5,175,4,8,14306.0,1,3,20,0,22,55
4,3,0,1485,0,5,7064.0,1,4,20,0,20,45
4,2,1,715,0,8,18371.0,27,6,7,5,19,0
1,2,1,1380,1,8,13591.0,18,5,20,15,19,15
4,2,1,1615,1,5,10368.0,1,6,9,40,12,35
6,2,1,460,1,8,18275.0,12,6,17,50,1,30
3,0,2,170,4,8,3749.0,27,5,22,10,1,0
0,3,0,500,1,8,6810.0,6,6,15,10,23,30
6,2,1,560,0,8,7485.0,21,5,11,40,21,0
1,3,0,150,4,8,5510.0,27,5,14,15,16,45
4,2,1,610,0,5,10262.0,3,6,18,15,4,25
6,2,1,540,0,8,6723.0,24,6,7,10,16,10
6,2,1,450,0,8,8307.0,21,3,8,0,15,30
2,2,1,460,0,8,6146.0,21,4,5,55,13,35
4,2,1,1390,1,8,15129.0,27,5,13,25,12,35
4,3,0,330,0,8,14388.0,1,5,6,30,12,0
4,0,2,165,4,5,4544.0,6,4,6,0,8,45
4,0,2,175,4,5,5198.0,12,4,11,10,14,5
3,2,1,975,0,8,7503.0,18,5,9,15,1,30
2,0,5,270,0,8,12314.0,1,3,15,45,20,15
1,2,1,375,0,8,8372.0,15,5,13,0,19,15
4,3,0,425,0,8,14781.0,21,5,16,30,23,35
4,0,2,180,4,8,8016.0,24,6,19,50,22,50
3,1,4,140,4,8,6297.0,12,3,7,55,10,15
4,3,0,1495,0,8,14388.0,1,5,8,25,9,20
2,2,1,370,0,8,6393.0,1,6,7,25,13,35
4,3,0,775,0,8,14939.0,9,6,21,10,10,5
4,3,0,685,0,8,14781.0,21,5,8,25,19,50
3,2,1,810,0,8,14871.0,6,3,7,30,21,0
8,0,2,170,4,7,4319.0,6,4,9,30,12,20
4,3,0,1005,0,8,13067.0,15,5,17,0,9,45
4,0,5,920,0,8,26890.0,1,3,16,55,8,15
4,0,5,375,0,5,9134.0,15,3,7,0,13,15
3,0,2,180,4,8,3943.0,3,4,21,15,0,15
1,2,1,735,0,8,8879.0,24,6,7,0,19,15
4,3,0,1025,0,8,14571.0,24,5,18,55,12,0
3,3,0,155,4,8,5644.0,15,6,9,35,12,10
4,3,0,1330,0,5,9663.0,9,6,6,30,4,40
4,3,0,570,0,8,14571.0,9,6,14,5,23,35
8,0,2,175,4,8,3971.0,9,6,21,10,0,5
4,2,1,590,0,8,17024.0,6,3,9,0,18,50
8,3,0,150,4,7,3841.0,15,5,17,10,19,40
4,2,1,1395,0,5,12898.0,27,5,19,45,19,0
4,2,1,830,1,8,13376.0,6,6,14,35,4,25
4,2,1,910,1,5,9905.0,15,6,21,25,12,35
6,2,1,780,0,8,13587.0,15,6,8,0,21,0
6,2,1,900,0,8,7740.0,24,6,6,0,21,0
6,2,1,395,0,8,9794.0,21,5,6,0,12,35
4,0,5,1350,0,8,17471.0,6,3,22,50,21,20
4,2,1,880,1,5,15129.0,9,3,13,45,4,25
4,3,0,1730,0,8,11467.0,1,5,9,35,14,25
1,3,0,1440,0,8,6528.0,12,6,14,35,14,35
6,2,1,705,0,8,8266.0,27,6,7,30,19,15
3,2,1,940,0,8,6442.0,6,3,6,40,22,20
4,2,1,825,0,5,10262.0,12,6,22,50,12,35
4,4,3,85,4,8,17501.0,1,3,7,10,8,35
1,0,2,165,4,8,8273.0,24,5,6,10,8,55
1,2,1,1485,1,8,10703.0,21,3,18,30,19,15
6,2,1,930,0,8,8510.0,15,6,10,0,1,30
3,4,3,90,4,8,2754.0,15,3,20,5,21,35
3,4,3,90,4,8,2227.0,18,5,21,20,22,50
6,2,1,460,1,8,18275.0,27,6,17,50,1,30
8,2,1,270,0,7,6356.0,21,4,8,45,13,15
4,3,0,400,0,8,14781.0,15,5,14,5,20,45
4,2,1,1615,1,5,13029.0,27,5,9,40,12,35
2,0,2,170,4,8,4340.0,1,5,11,40,14,30
1,3,0,1215,1,8,12224.0,12,6,17,30,13,45
4,3,0,1545,0,5,10844.0,24,5,16,30,18,15
3,3,0,165,4,8,4174.0,15,4,9,35,12,20
1,0,5,1795,1,8,14887.0,1,3,17,0,22,55
6,2,1,615,0,8,12853.0,9,4,9,0,19,15
0,0,2,165,4,8,3383.0,15,5,11,10,13,55
2,0,5,175,4,8,11111.0,1,3,11,40,14,35
4,0,2,180,4,8,7229.0,1,4,17,45,20,45
4,0,2,180,4,5,4030.0,6,5,17,45,20,45
3,2,1,635,0,8,14871.0,3,3,15,0,1,35
4,2,1,520,0,5,12898.0,27,5,19,45,4,25
6,2,1,465,0,8,14533.0,18,5,11,30,19,15
1,2,1,875,0,8,7258.0,6,6,17,40,8,15
8,2,1,270,0,8,4812.0,1,4,8,45,13,15
4,3,0,690,0,5,12384.0,9,5,9,35,21,5
1,2,1,1180,1,8,8603.0,6,6,12,0,7,40
1,2,1,435,1,8,8603.0,6,6,12,0,19,15
4,3,0,570,0,8,14231.0,24,3,13,55,23,25
4,2,1,1760,1,8,15129.0,9,5,23,5,4,25
0,2,1,625,0,8,11410.0,1,6,20,45,7,10
1,0,5,1475,1,8,12725.0,12,3,8,50,9,25
4,2,1,1620,1,8,13292.0,9,6,9,35,12,35
8,3,0,155,4,8,3873.0,24,4,6,55,9,30
3,1,4,140,4,8,3850.0,15,6,7,55,10,15
8,3,0,435,0,8,8479.0,9,6,11,35,18,50
4,3,0,840,0,8,14151.0,24,5,9,35,23,35
1,0,2,165,4,8,5228.0,24,4,6,10,8,55
10,3,0,1555,0,8,9397.0,9,6,7,10,9,5
4,4,3,85,4,5,4995.0,18,6,7,5,8,30
1,2,1,1410,1,8,10651.0,1,6,19,45,19,15
0,0,2,170,4,8,4282.0,3,4,4,55,7,45
1,3,0,810,1,8,10697.0,21,5,8,20,21,50
4,3,0,1730,0,5,9314.0,21,5,9,35,14,25
3,1,4,145,4,8,3540.0,27,6,5,15,7,40
1,2,1,1595,1,8,9443.0,12,6,16,40,19,15
6,2,1,480,0,8,15147.0,6,3,7,30,15,30
4,0,2,180,4,8,8016.0,27,6,8,20,11,20
3,4,3,90,4,8,2437.0,24,5,21,20,22,50
3,2,1,895,0,8,6104.0,27,5,10,35,1,30
8,4,3,90,4,7,1965.0,6,6,22,45,0,15
6,2,1,480,0,8,7408.0,12,6,13,0,21,0
3,4,3,90,4,8,4049.0,18,6,6,25,7,55
4,0,2,180,4,8,8016.0,1,6,19,50,22,50
6,2,1,720,0,8,10197.0,9,5,7,0,19,0
4,3,0,665,0,5,10844.0,1,5,21,10,8,15
4,3,0,1570,0,8,12692.0,9,6,17,0,19,10
4,3,0,475,0,8,14781.0,6,5,8,25,16,20
2,3,0,495,0,8,7335.0,24,5,23,30,7,45
4,0,2,180,4,8,7229.0,27,5,8,20,11,20
10,0,5,175,4,8,4353.0,24,3,21,10,0,5
4,3,0,735,0,8,13941.0,18,5,20,0,8,15
4,0,5,280,0,8,12295.0,12,3,9,45,14,25
4,2,1,825,0,5,12898.0,27,5,22,50,12,35
10,3,0,930,0,8,7927.0,9,5,7,10,22,40
0,0,2,170,4,8,4483.0,15,4,23,55,2,45
4,0,5,405,0,8,19225.0,6,3,11,40,18,25
2,2,1,370,0,8,4692.0,24,4,7,25,13,35
4,0,5,725,0,8,13555.0,18,3,21,25,9,30
3,2,1,630,0,8,6270.0,9,4,15,0,1,30
4,3,0,1285,0,8,13584.0,6,5,18,55,16,20
4,2,1,1600,1,8,13180.0,21,3,16,10,18,50
4,3,0,1295,0,8,14151.0,12,5,20,25,18,0
10,2,1,190,4,8,6216.0,12,5,6,0,9,10
6,2,1,680,0,8,15135.0,3,3,7,30,18,50
6,2,1,570,0,5,15136.0,6,3,11,30,21,0
4,2,1,1005,0,5,10262.0,27,6,2,15,19,0
4,3,0,750,0,5,12384.0,18,5,9,35,22,5
4,3,0,575,0,5,9314.0,1,4,9,35,19,10
4,3,0,1500,0,5,9314.0,6,5,17,0,18,0
1,2,1,615,0,8,10454.0,1,6,9,0,19,15
1,2,1,520,0,8,8372.0,18,5,23,0,7,40
4,2,1,520,0,5,11848.0,9,3,19,45,4,25
3,2,1,750,0,8,6416.0,1,6,8,30,21,0
3,4,3,90,4,8,3342.0,1,4,9,10,10,40
4,3,0,1495,1,5,10118.0,6,6,6,30,7,25
1,3,0,1185,1,8,14960.0,12,6,16,45,12,30
3,2,1,665,0,8,6818.0,15,6,5,5,16,10
1,3,0,150,4,8,5510.0,12,6,14,15,16,45
4,3,0,1610,0,8,14388.0,21,5,6,30,9,20
6,2,1,455,0,8,7038.0,3,6,14,55,22,30
6,2,1,630,0,8,8266.0,9,5,8,45,19,15
4,2,1,1480,1,8,14300.0,27,6,18,20,19,0
1,3,0,1350,0,8,8366.0,9,5,9,25,7,55
4,0,5,695,0,8,17261.0,6,3,22,50,10,25
10,3,0,1555,0,8,8452.0,6,6,7,10,9,5
3,3,0,320,0,8,8567.0,1,4,15,10,20,30
6,2,1,925,0,8,9646.0,15,6,7,5,22,30
1,2,1,1275,1,8,8341.0,9,4,22,0,19,15
4,2,1,1530,0,5,12373.0,9,5,17,30,19,0
8,1,4,140,4,7,3543.0,21,6,17,45,20,5
4,3,0,395,0,5,13994.0,9,6,17,0,23,35
3,0,5,170,4,8,4777.0,24,3,4,0,6,50
6,2,1,455,0,8,7038.0,1,6,14,55,22,30
3,4,3,90,4,8,3175.0,3,4,16,55,18,25
6,2,1,660,0,8,7408.0,9,6,10,0,21,0
3,0,2,180,4,8,3943.0,15,6,21,15,0,15
4,2,1,1225,0,8,15974.0,6,3,8,0,4,25
8,3,0,155,4,8,3873.0,27,5,6,55,9,30
3,0,2,170,4,8,4423.0,15,4,10,10,13,0
4,2,1,1125,1,8,15129.0,27,5,9,40,4,25
3,2,1,755,0,8,8285.0,21,3,8,25,21,0
1,4,3,80,4,8,3100.0,6,6,6,20,7,40
1,0,5,1475,1,8,25430.0,1,3,8,50,9,25
8,4,3,80,4,7,2385.0,18,3,13,10,14,30
4,3,0,435,0,8,11316.0,6,6,10,20,17,35
4,2,1,1005,0,5,10262.0,15,6,2,15,19,0
1,3,0,445,1,8,7662.0,24,5,5,50,13,15
4,3,0,1605,0,8,14231.0,24,3,16,55,19,40
3,2,1,705,0,8,6838.0,9,6,9,15,21,0
4,2,1,1300,1,8,13376.0,15,6,6,45,4,25
4,2,1,1680,0,5,10262.0,24,6,15,0,19,0
3,2,1,480,0,8,8574.0,27,3,7,30,15,30
4,0,5,615,0,5,7832.0,9,3,21,25,7,40
6,2,1,910,0,8,12192.0,24,6,3,50,19,0
4,4,3,90,4,5,4050.0,15,6,10,20,11,50
2,0,2,175,4,8,6722.0,12,4,7,45,10,40
4,3,0,1220,0,5,10844.0,9,6,20,0,16,20
6,2,1,840,0,8,7408.0,15,6,7,0,21,0
4,2,1,455,0,8,14189.0,21,3,20,50,4,25
8,3,0,150,4,7,3841.0,24,5,17,10,19,40
4,3,0,875,0,5,8586.0,9,5,14,5,4,40
6,2,1,520,0,8,7155.0,27,6,10,35,19,15
4,3,0,590,0,5,9899.0,12,6,8,25,18,15
4,3,0,685,0,8,14571.0,6,6,8,25,19,50
3,0,2,175,4,8,4823.0,18,5,18,55,21,50
4,0,2,180,4,5,4544.0,9,5,8,20,11,20
1,0,5,1200,0,0,14752.0,1,3,0,30,20,30
1,3,0,1700,1,8,11542.0,9,5,9,25,13,45
4,2,1,195,4,5,7202.0,21,5,9,50,13,5
6,2,1,505,0,8,11098.0,9,6,10,35,19,0
1,4,3,75,4,8,2575.0,27,3,19,30,20,45
6,2,1,755,0,8,6673.0,27,3,13,0,1,35
3,0,5,170,4,8,14306.0,1,3,18,55,21,45
4,2,1,395,0,8,15554.0,18,5,21,50,4,25
4,3,0,1730,0,5,9314.0,15,5,9,35,14,25
4,4,3,90,4,5,4995.0,9,3,6,30,8,0
4,0,5,1200,0,5,7832.0,21,3,11,40,7,40
4,3,0,1430,0,5,8586.0,21,5,8,25,8,15
1,2,1,170,4,8,6094.0,27,4,5,10,8,0
4,2,1,810,1,8,13292.0,24,6,5,30,19,0
4,2,1,1375,1,5,10368.0,9,6,5,30,4,25
6,2,1,660,0,8,9718.0,27,5,10,0,21,0
4,0,5,1365,0,5,7412.0,21,3,8,55,7,40
1,2,1,1275,1,8,10441.0,6,6,22,0,19,15
3,2,1,890,0,8,14871.0,3,3,10,45,1,35
4,2,1,660,0,8,15554.0,18,5,8,0,19,0
4,0,5,305,0,8,36235.0,1,3,14,5,19,10
3,4,3,90,4,8,3175.0,24,3,16,55,18,25
8,1,4,140,4,8,3597.0,24,5,17,45,20,5
8,4,3,90,4,7,1965.0,27,6,13,15,14,45
6,2,1,540,0,8,12717.0,24,6,10,0,19,0
3,2,1,195,4,8,6015.0,3,6,14,25,17,40
0,0,5,165,4,8,5615.0,9,3,23,25,2,10
6,2,1,395,0,8,7845.0,27,3,19,0,1,35
4,3,0,1525,0,5,10844.0,9,6,21,10,22,35
4,0,5,460,0,8,27210.0,15,3,21,25,5,5
3,3,0,150,4,8,4174.0,6,4,14,25,16,55
6,2,1,780,0,8,6883.0,21,3,8,0,21,0
6,2,1,720,0,8,6883.0,21,3,9,0,21,0
4,3,0,435,0,8,8355.0,21,5,10,20,17,35
8,0,5,170,4,7,5469.0,24,3,20,30,23,20
4,0,2,165,4,5,6478.0,27,6,6,0,8,45
10,0,5,160,4,8,11913.0,3,3,19,40,22,20
3,2,1,415,0,8,7006.0,21,5,18,35,1,30
4,3,0,365,0,8,12681.0,1,4,16,30,22,35
4,2,1,1195,1,8,15129.0,21,5,23,5,19,0
6,2,1,420,0,8,13587.0,15,6,14,0,21,0
4,2,1,1425,0,8,14714.0,1,6,19,15,19,0
3,0,5,290,0,8,6220.0,3,3,7,30,12,20
4,2,1,330,0,5,10262.0,6,6,7,5,12,35
1,3,0,545,0,8,8576.0,12,5,9,25,18,30
4,3,0,1495,0,5,10031.0,24,3,19,45,20,40
4,2,1,1430,1,8,12819.0,24,6,19,10,19,0
2,2,1,370,0,8,5052.0,15,4,7,25,13,35
4,0,5,1455,0,8,22270.0,1,3,8,0,8,15
10,0,2,160,4,8,5613.0,27,4,7,0,9,40
8,3,0,145,4,8,3873.0,1,4,9,0,11,25
3,2,1,195,4,8,6015.0,15,5,5,35,8,50
4,3,0,330,0,5,10844.0,9,6,6,30,12,0
8,4,3,90,4,8,2227.0,12,5,13,15,14,45
4,0,2,180,4,8,7229.0,1,4,19,50,22,50
4,2,1,810,1,5,10368.0,6,6,5,30,19,0
4,2,1,655,0,5,12898.0,21,5,17,30,4,25
6,2,1,720,0,8,12192.0,12,6,7,0,19,0
4,3,0,840,0,8,12121.0,9,5,9,35,23,35
1,2,1,1490,1,8,16163.0,27,5,6,50,7,40
4,0,5,760,0,8,12284.0,18,3,5,45,18,25
3,0,2,165,4,8,5780.0,21,6,19,30,22,15
4,4,3,90,4,5,4995.0,9,5,10,20,11,50
3,2,1,295,0,8,6496.0,9,6,5,10,10,5
1,2,1,1855,1,8,12488.0,12,6,12,20,19,15
3,0,2,175,4,8,4823.0,15,5,7,10,10,5
8,4,3,90,4,7,2647.0,18,6,5,45,7,15
3,0,5,170,4,8,12649.0,3,3,13,0,15,50
6,2,1,455,0,8,8266.0,12,6,11,40,19,15
10,2,1,190,4,8,6216.0,15,5,6,0,9,10
3,0,2,165,4,8,4423.0,1,4,1,30,4,15
4,0,5,1455,0,8,17996.0,6,3,8,0,8,15
8,2,1,270,0,7,5726.0,15,4,8,45,13,15
6,2,1,570,0,8,15147.0,6,3,6,0,15,30
4,2,1,1325,0,8,15554.0,18,5,20,55,19,0
4,2,1,1760,1,8,12819.0,24,6,23,5,4,25
6,2,1,450,0,8,7198.0,27,6,18,0,1,30
3,2,1,300,0,8,5073.0,3,4,16,0,21,0
3,0,2,180,4,8,3943.0,27,6,21,15,0,15
4,4,3,85,4,5,3205.0,27,3,7,10,8,35
8,0,2,160,4,7,3257.0,12,5,5,55,8,35
3,3,0,155,4,8,4804.0,3,6,22,15,0,50
3,0,5,285,0,8,10231.0,9,3,16,50,21,35
4,2,1,450,0,5,12898.0,21,5,20,55,4,25
3,4,3,85,4,8,2227.0,21,3,21,20,22,45
1,3,0,1390,1,8,9258.0,1,4,12,0,11,10
4,3,0,1010,0,5,9663.0,24,5,16,30,9,20
4,4,3,85,4,8,8040.0,21,5,7,5,8,30
2,0,2,165,4,8,3419.0,6,6,20,55,23,40
4,0,2,180,4,8,8016.0,1,6,7,10,10,10
4,0,2,180,4,8,7229.0,6,4,17,45,20,45
2,2,1,540,0,8,4959.0,6,6,10,35,19,35
1,3,0,1390,1,8,10151.0,9,6,12,0,11,10
1,2,1,2280,2,8,10703.0,18,5,5,15,19,15
4,3,0,590,0,5,10844.0,9,6,8,25,18,15
3,2,1,370,0,8,7205.0,6,3,16,10,22,20
4,0,5,570,0,8,12284.0,18,3,8,55,18,25
4,3,0,750,0,5,13994.0,9,6,9,35,22,5
3,2,1,195,4,8,6015.0,15,4,14,25,17,40
3,3,0,255,0,8,4226.0,3,4,6,15,10,30
4,2,1,1420,1,8,9483.0,21,3,19,10,18,50
4,0,2,180,4,5,5198.0,15,5,7,10,10,10
4,2,1,810,1,5,10368.0,27,6,5,30,19,0
10,1,4,140,4,8,11982.0,3,6,17,45,20,5
1,0,5,1510,0,8,8032.0,15,3,11,50,13,0
1,3,0,150,4,8,5510.0,15,5,14,15,16,45
3,2,1,305,0,8,8177.0,9,5,23,30,4,35
0,2,1,340,0,8,11410.0,1,6,16,45,22,25
2,2,1,350,0,8,9385.0,21,3,7,0,12,50
4,2,1,540,0,5,10262.0,6,6,10,0,19,0
8,3,0,145,4,8,3873.0,18,6,9,0,11,25
6,2,1,430,0,8,11999.0,21,3,11,40,18,50
4,2,1,1095,1,8,14300.0,27,6,18,20,12,35
8,4,3,90,4,7,2175.0,12,5,13,15,14,45
1,2,1,1490,1,8,14431.0,9,5,6,50,7,40
4,0,2,165,4,8,7229.0,21,5,6,0,8,45
3,3,0,265,0,8,3809.0,24,5,19,20,23,45
6,2,1,705,0,8,7354.0,24,6,7,30,19,15
6,2,1,450,0,8,12537.0,27,3,8,0,15,30
1,2,1,375,0,8,9719.0,27,5,13,0,19,15
4,4,3,90,4,8,8040.0,24,5,10,20,11,50
4,4,3,85,4,5,4995.0,24,5,7,5,8,30
3,0,2,170,4,8,4591.0,6,4,23,30,2,20
1,3,0,1700,0,8,7662.0,6,6,16,45,21,5
3,1,4,140,4,8,3850.0,24,6,7,55,10,15
3,2,1,835,0,8,6442.0,3,6,8,35,22,30
3,2,1,305,0,8,11378.0,3,6,23,30,4,35
6,2,1,630,0,8,13377.0,27,6,15,0,1,30
4,3,0,740,0,5,10844.0,21,5,8,25,20,45
4,4,3,85,4,5,4995.0,9,5,7,5,8,30
1,2,1,970,1,8,6057.0,27,3,17,15,9,25
1,0,2,165,4,8,5176.0,6,4,10,0,12,45
4,2,1,1125,1,8,13014.0,9,6,9,40,4,25
3,0,5,260,0,6,7917.0,1,3,16,15,20,35
8,2,1,315,0,8,5583.0,9,6,6,5,11,20
4,0,2,165,4,8,7229.0,9,4,6,0,8,45
3,2,1,570,0,8,7191.0,18,5,16,0,1,30
4,4,3,90,4,5,3210.0,12,6,19,35,21,5
3,2,1,635,0,8,14871.0,6,3,15,0,1,35
6,2,1,645,0,8,8099.0,15,5,8,30,19,15
1,3,0,545,0,8,8366.0,21,5,9,25,18,30
3,1,4,140,4,8,6297.0,9,3,22,5,0,25
6,2,1,480,0,8,18286.0,3,3,13,0,21,0
4,2,1,1240,0,8,17024.0,6,3,23,5,19,45
4,0,2,180,4,5,6144.0,24,4,7,10,10,10
6,2,1,825,0,8,13941.0,9,3,6,0,19,45
4,0,2,185,4,5,3702.0,9,5,18,55,22,0
8,2,1,315,0,8,5583.0,15,5,6,5,11,20
1,4,3,810,0,8,10208.0,12,3,19,40,9,10
4,3,0,505,0,5,12384.0,6,5,9,35,18,0
1,3,0,1165,1,8,17049.0,6,5,10,0,5,25
3,2,1,810,0,8,7006.0,24,5,7,30,21,0
1,3,0,875,1,8,12723.0,12,6,5,50,20,25
4,2,1,1225,0,5,10577.0,12,6,8,0,4,25
4,0,5,730,0,8,16736.0,6,3,7,0,19,10
4,2,1,925,0,5,10262.0,24,6,13,0,4,25
6,2,1,470,0,8,7155.0,24,6,11,25,19,15
6,2,1,915,0,8,15147.0,3,3,10,20,1,35
3,0,2,175,4,8,4823.0,12,6,7,10,10,5
1,0,5,410,0,8,8714.0,15,3,9,30,16,20
4,3,0,1450,0,8,10953.0,6,5,9,35,9,45
1,3,0,1435,0,8,10203.0,12,6,20,30,20,25
4,2,1,1415,0,5,12373.0,18,5,13,0,12,35
4,3,0,840,0,8,14151.0,12,5,9,35,23,35
4,3,0,1730,0,8,12121.0,24,5,9,35,14,25
10,2,1,190,4,8,5586.0,9,4,6,0,9,10
4,3,0,1655,0,5,10844.0,18,5,8,25,12,0
4,3,0,450,0,5,8586.0,21,5,21,10,4,40
8,2,1,295,0,8,5409.0,6,6,17,55,22,50
6,2,1,695,1,8,7178.0,21,3,9,45,21,20
6,2,1,910,0,5,5797.0,24,6,10,20,1,30
4,3,0,1435,0,8,13759.0,24,3,19,45,19,40
1,3,0,1100,1,8,13873.0,24,5,7,0,1,20
4,2,1,1325,0,8,16079.0,21,5,20,55,19,0
8,4,3,90,4,8,2017.0,27,6,13,15,14,45
4,3,0,1335,0,5,10844.0,18,5,20,0,18,15
8,0,2,175,4,7,3573.0,24,4,21,10,0,5
4,3,0,1450,0,5,8066.0,6,5,9,35,9,45
4,2,1,1320,0,5,14053.0,9,3,20,50,18,50
4,0,5,435,0,8,12284.0,18,3,8,0,15,15
8,2,1,315,0,8,5351.0,9,4,6,5,11,20
4,3,0,1430,0,5,7064.0,1,4,16,30,16,20
3,2,1,320,0,8,10394.0,3,3,2,5,7,25
4,3,0,865,0,5,9663.0,15,5,18,55,9,20
6,2,1,480,0,8,13727.0,18,5,17,30,1,30
4,2,1,1040,0,5,10262.0,12,6,19,15,12,35
3,0,2,175,4,8,4823.0,9,4,7,10,10,5
0,0,5,170,4,8,7074.0,3,3,5,50,8,40
6,2,1,835,0,8,17267.0,6,3,7,5,21,0
6,2,1,630,0,8,14067.0,21,5,15,0,1,30
3,0,2,170,4,8,4823.0,1,5,8,30,11,20
3,0,2,170,4,8,4823.0,27,4,20,0,22,50
0,0,2,170,4,8,4483.0,12,5,23,55,2,45
1,3,0,805,1,8,14960.0,6,6,9,50,23,15
1,0,2,165,4,8,7171.0,1,6,17,0,19,45
1,3,0,745,0,8,12173.0,24,3,20,30,8,55
1,0,5,495,0,8,11392.0,3,3,0,30,8,45
1,3,0,1665,1,8,16057.0,15,5,10,0,13,45
4,3,0,1075,0,8,14151.0,9,6,17,0,10,55
4,0,2,175,4,5,4030.0,21,5,11,10,14,5
3,3,0,220,0,8,4226.0,6,5,19,35,23,15
1,2,1,915,0,8,11050.0,9,3,4,0,19,15
1,0,2,165,4,8,6961.0,21,5,10,0,12,45
4,3,0,725,0,8,14231.0,24,3,21,10,9,15
4,2,1,1320,1,5,10919.0,27,6,14,35,12,35
1,2,1,735,1,8,10913.0,27,3,7,0,19,15
3,1,4,140,4,8,5277.0,27,6,22,5,0,25
6,2,1,640,0,8,7485.0,21,5,10,20,21,0
4,3,0,1405,0,8,14231.0,24,3,16,55,16,20
2,2,1,370,0,8,4201.0,6,4,7,25,13,35
1,2,1,180,4,8,7931.0,6,3,14,10,17,10
6,2,1,455,0,8,6513.0,15,5,14,55,22,30
4,2,1,1680,0,8,14714.0,6,6,15,0,19,0
3,3,0,325,0,8,6218.0,9,5,18,5,23,30
1,2,1,435,1,8,8603.0,27,6,12,0,19,15
3,2,1,750,0,8,7318.0,21,5,8,30,21,0
6,2,1,540,0,8,13504.0,15,6,10,0,19,0
6,2,1,925,0,8,9646.0,15,5,7,5,22,30
3,3,0,155,4,8,5224.0,27,5,11,30,14,5
4,3,0,505,0,8,12692.0,12,6,9,35,18,0
4,3,0,435,0,5,9689.0,6,6,10,20,17,35
1,3,0,920,1,8,13033.0,9,5,10,0,1,20
4,3,0,590,0,8,13626.0,12,6,6,30,16,20
3,4,3,90,4,8,2754.0,18,5,19,5,20,35
4,3,0,1005,0,8,12121.0,9,5,17,0,9,45
3,0,2,165,4,8,3419.0,24,4,1,30,4,15
1,3,0,920,1,8,13033.0,21,5,10,0,1,20
3,3,0,155,4,8,4174.0,6,4,4,40,7,15
0,2,1,870,0,8,6152.0,27,6,7,55,22,25
1,2,1,170,4,8,5201.0,27,6,5,10,8,0
4,0,5,550,0,5,9134.0,15,3,7,0,16,10
1,3,0,1100,1,8,13243.0,18,5,7,0,1,20
4,2,1,1375,1,8,15129.0,27,5,5,30,4,25
4,4,3,90,4,5,2759.0,9,5,19,35,21,5
3,0,2,165,4,8,4423.0,15,5,6,5,8,50
10,3,0,930,0,8,9187.0,18,5,7,10,22,40
6,2,1,920,0,8,7740.0,18,5,7,10,22,30
4,0,2,180,4,5,6144.0,24,5,19,50,22,50
6,2,1,460,0,8,10877.0,9,6,4,55,12,35
3,2,1,635,0,8,6442.0,15,6,11,55,22,30
3,2,1,645,0,8,7048.0,27,3,4,45,15,30
6,2,1,615,0,5,5797.0,27,6,15,15,1,30
1,0,5,1030,1,8,10573.0,3,3,6,45,23,55
3,2,1,750,0,8,7503.0,15,5,8,30,21,0
3,2,1,480,0,8,6104.0,12,6,17,30,1,30
4,3,0,665,0,5,9663.0,9,5,21,10,8,15
4,0,2,175,4,5,5769.0,3,6,11,10,14,5
1,4,3,90,4,8,3100.0,15,6,13,55,15,25
4,2,1,655,0,5,12373.0,18,5,17,30,4,25
8,3,0,150,4,7,3815.0,15,3,9,0,11,30
4,2,1,1460,1,8,14300.0,15,6,12,15,12,35
3,0,2,175,4,8,4823.0,1,6,7,10,10,5
3,4,3,90,4,8,2754.0,18,6,19,5,20,35
6,2,1,795,0,8,9736.0,3,6,6,0,19,15
4,0,5,280,0,5,7280.0,21,3,9,45,14,25
6,2,1,780,0,8,7408.0,9,6,8,0,21,0
4,3,0,960,0,8,13044.0,12,6,20,0,12,0
1,3,0,1045,1,8,12723.0,24,5,5,50,23,15
4,3,0,730,0,5,8586.0,6,5,16,30,4,40
3,2,1,570,0,8,6316.0,12,6,16,0,1,30
4,2,1,600,0,8,15554.0,9,5,9,0,19,0
8,4,3,80,4,7,2385.0,15,3,13,10,14,30
